"Date","Price","Open","High","Low","Vol.","Change %"
"08/14/2019","2.8570","3.2580","3.2970","2.8570","460.15K","-12.31%"
"08/13/2019","3.2580","3.3410","3.3490","3.1510","327.53K","-2.48%"
"08/12/2019","3.3410","3.5580","3.6530","3.3380","528.32K","-5.81%"
"08/11/2019","3.5470","3.3440","3.5490","3.3000","350.47K","5.91%"
"08/10/2019","3.3490","3.1460","3.3790","3.1430","407.70K","6.45%"
"08/09/2019","3.1460","3.2700","3.3180","3.0810","370.59K","-4.06%"
"08/08/2019","3.2790","3.4940","3.5020","3.1480","864.79K","-6.13%"
"08/07/2019","3.4930","3.5750","3.6880","3.4720","490.38K","-1.80%"
"08/06/2019","3.5570","3.7740","3.7830","3.5180","363.78K","-5.57%"
"08/05/2019","3.7670","3.5920","3.8680","3.5920","359.02K","4.87%"
"08/04/2019","3.5920","3.6900","3.7570","3.5780","182.60K","-2.66%"
"08/03/2019","3.6900","3.6470","3.7660","3.6230","202.98K","1.18%"
"08/02/2019","3.6470","3.5350","3.8950","3.5020","728.40K","3.08%"
"08/01/2019","3.5380","3.6480","3.6560","3.4340","290.92K","-3.04%"
"07/31/2019","3.6490","3.5940","3.7480","3.5800","197.31K","1.59%"
"07/30/2019","3.5920","3.5940","3.6550","3.5000","177.03K","-0.03%"
"07/29/2019","3.5930","3.6290","3.6860","3.5390","158.98K","-0.53%"
"07/28/2019","3.6120","3.6140","3.6700","3.4890","189.21K","-0.14%"
"07/27/2019","3.6170","3.8830","3.9980","3.5570","441.94K","-6.97%"
"07/26/2019","3.8880","3.7820","3.9160","3.7000","182.30K","2.61%"
"07/25/2019","3.7890","3.8920","4.0300","3.7890","199.82K","-2.65%"
"07/24/2019","3.8920","3.7110","4.0730","3.6170","261.27K","4.68%"
"07/23/2019","3.7180","3.9910","3.9910","3.6920","292.63K","-6.84%"
"07/22/2019","3.9910","4.2180","4.3410","3.8970","336.46K","-5.29%"
"07/21/2019","4.2140","4.0440","4.3150","3.9820","332.55K","4.23%"
"07/20/2019","4.0430","3.9280","4.1790","3.9210","386.54K","2.80%"
"07/19/2019","3.9330","4.0780","4.1580","3.8090","238.13K","-3.86%"
"07/18/2019","4.0910","3.8230","4.1680","3.6760","512.57K","6.95%"
"07/17/2019","3.8250","3.6490","4.0160","3.5760","595.13K","4.82%"
"07/16/2019","3.6490","4.1230","4.2470","3.5450","827.59K","-11.69%"
"07/15/2019","4.1320","3.8200","4.4590","3.5690","819.92K","8.59%"
"07/14/2019","3.8050","4.2720","4.2810","3.8000","310.74K","-10.85%"
"07/13/2019","4.2680","4.5260","4.5340","4.1450","267.83K","-5.70%"
"07/12/2019","4.5260","4.3540","4.6010","4.2690","445.07K","3.95%"
"07/11/2019","4.3540","4.4800","4.6470","4.0570","537.37K","-2.88%"
"07/10/2019","4.4830","4.9820","4.9820","4.1930","1.17M","-10.05%"
"07/09/2019","4.9840","5.1870","5.1960","4.8770","437.38K","-3.84%"
"07/08/2019","5.1830","5.3920","5.4230","5.1000","272.35K","-3.98%"
"07/07/2019","5.3980","5.3010","5.4130","5.2020","149.52K","2.08%"
"07/06/2019","5.2880","5.3680","5.4900","5.2420","152.78K","-1.16%"
"07/05/2019","5.3500","5.4670","5.5000","5.3300","184.09K","-2.34%"
"07/04/2019","5.4780","5.5840","5.7560","5.4650","334.40K","-1.72%"
"07/03/2019","5.5740","5.3430","5.6200","5.3000","366.66K","4.44%"
"07/02/2019","5.3370","5.4750","5.6620","5.1310","486.10K","-2.52%"
"07/01/2019","5.4750","5.4400","5.7100","5.1520","524.26K","0.70%"
"06/30/2019","5.4370","6.0550","6.1110","5.4240","627.00K","-10.34%"
"06/29/2019","6.0640","5.9230","6.1790","5.6320","424.98K","2.29%"
"06/28/2019","5.9280","5.5700","5.9700","5.4670","351.17K","6.77%"
"06/27/2019","5.5520","6.3450","6.4060","5.3700","1.04M","-12.57%"
"06/26/2019","6.3500","6.5790","6.8470","6.1650","735.60K","-3.38%"
"06/25/2019","6.5720","6.6650","6.7470","6.4740","467.76K","-1.40%"
"06/24/2019","6.6650","6.8380","6.8440","6.5480","385.62K","-2.46%"
"06/23/2019","6.8330","6.7580","7.1910","6.7180","640.96K","1.11%"
"06/22/2019","6.7580","6.5050","6.9050","6.4270","666.89K","3.60%"
"06/21/2019","6.5230","6.4850","6.5840","6.3450","381.00K","0.69%"
"06/20/2019","6.4780","6.6360","6.6370","6.2850","406.25K","-2.26%"
"06/19/2019","6.6280","6.5860","6.7980","6.5610","388.21K","0.87%"
"06/18/2019","6.5710","7.0270","7.0310","6.4740","509.41K","-6.13%"
"06/17/2019","7.0000","6.6970","7.0990","6.4590","945.58K","4.52%"
"06/16/2019","6.6970","6.1670","6.7330","6.1310","609.24K","8.59%"
"06/15/2019","6.1670","6.2390","6.2600","6.1060","373.12K","-1.17%"
"06/14/2019","6.2400","6.2740","6.2770","5.8770","586.45K","-0.41%"
"06/13/2019","6.2660","6.1300","6.5060","6.0300","785.09K","2.27%"
"06/12/2019","6.1270","5.9500","6.2600","5.8520","801.27K","3.04%"
"06/11/2019","5.9460","6.0930","6.1300","5.7670","561.47K","-2.22%"
"06/10/2019","6.0810","5.8230","6.0840","5.7380","832.02K","4.20%"
"06/09/2019","5.8360","6.0960","6.1790","5.7010","649.09K","-4.22%"
"06/08/2019","6.0930","6.2790","6.3050","5.9390","731.71K","-3.05%"
"06/07/2019","6.2850","5.9970","6.5550","5.8780","1.85M","4.98%"
"06/06/2019","5.9870","6.1440","6.1470","5.6220","1.77M","-2.54%"
"06/05/2019","6.1430","5.9330","6.2660","5.6410","2.18M","3.59%"
"06/04/2019","5.9300","6.4810","6.8400","5.7890","3.36M","-8.97%"
"06/03/2019","6.5140","6.3970","7.2260","5.9950","4.68M","1.92%"
"06/02/2019","6.3910","5.7710","6.4130","5.5770","1.47M","10.76%"
"06/01/2019","5.7700","5.7730","6.3110","5.6380","2.59M","-0.17%"
"05/31/2019","5.7800","5.7820","5.9270","5.2390","3.49M","-2.45%"
"05/30/2019","5.9250","4.6820","6.5840","4.6680","5.95M","26.17%"
"05/29/2019","4.6960","4.8190","4.8700","4.5000","598.64K","-1.72%"
"05/28/2019","4.7780","4.6550","4.8630","4.4870","651.04K","2.49%"
"05/27/2019","4.6620","4.4810","4.6950","4.4810","660.13K","4.04%"
"05/26/2019","4.4810","4.3750","4.5430","4.2430","550.04K","2.19%"
"05/25/2019","4.3850","4.4590","4.5970","4.2990","606.19K","-1.50%"
"05/24/2019","4.4520","4.3400","4.7690","4.2580","2.05M","2.65%"
"05/23/2019","4.3370","4.3010","4.3560","4.1200","977.31K","0.53%"
"05/22/2019","4.3140","4.7380","4.8160","4.3140","997.48K","-8.99%"
"05/21/2019","4.7400","4.6590","4.8180","4.4810","1.17M","1.72%"
"05/20/2019","4.6600","4.8420","4.8550","4.4550","1.53M","-4.23%"
"05/19/2019","4.8660","4.6730","5.1680","4.6420","1.76M","3.73%"
"05/18/2019","4.6910","4.4180","4.9800","4.3360","1.87M","6.30%"
"05/17/2019","4.4130","4.2670","4.7840","3.9600","2.80M","3.47%"
"05/16/2019","4.2650","4.5490","4.7800","4.0010","1.68M","-6.35%"
"05/15/2019","4.5540","4.0000","4.7900","3.9910","1.59M","13.85%"
